ID,xicStart,xicEnd,feature,corrMax,ionCount,chargeOrder,maxIsotopeCount,rt,mwMonoisotopic,theo_mwMonoisotopic,inferredStructure,maxIntensity
3457,32.57953,32.7278283333333,3457,0.999518676654731,6,1,2,32.6554174605796,468.345140525418,,,5424
3458,32.6171616666667,32.709495,3458,0.996494591472014,6,1,2,32.6590077834599,532.379625388699,,,7613
3459,32.57953,32.7278283333333,3459,0.962642695563596,7,1,2,32.6663111086964,594.541490623074,,,10926
3460,32.6171616666667,32.68083,3460,0.944974706313019,4,1,2,32.657156653824,662.446886130886,,,9317
3461,32.6366633333333,32.7461616666667,3461,0.999993791516513,6,1,2,32.6901918007088,544.395738669949,,,6807
3462,32.6707166666667,32.7183533333333,3462,0.998831269019257,3,1,2,32.6914999896914,481.449602195339,,,5340
3463,32.68083,34.0181866666667,3463,0.999391999299489,87,1,2,33.3479484048574,530.325304099636,,,8557
3464,32.6707166666667,32.77138,3464,0.994076726185395,7,1,2,32.7226403059962,412.336992332058,,,7323
3465,32.68083,32.8005033333333,3465,0.99757829089099,5,1,2,32.7352216865128,546.50200087698,,,5323
3466,32.7183533333333,32.8456633333333,3466,0.989180188021083,13,1,2,32.7852344602096,847.625169822292,,,23751
3467,32.709495,32.8456633333333,3467,0.993359100094579,6,1,2,32.7757655091266,470.397478171902,,,8540
3468,32.68083,32.7278283333333,3468,0.999991783128499,3,1,2,32.708801843026,596.466234275418,,,5094
3469,32.68083,32.863495,3469,0.982134813154565,10,1,2,32.7659946681056,530.470872947292,,,6597
3470,32.655495,32.8373283333333,3470,0.999999491167943,9,1,2,32.7556732582614,384.339159080105,,,9110
3471,32.7278283333333,32.936995,3471,0.999917229323439,21,1,2,32.8442476918916,500.369890281277,,,13075
3472,32.7461616666667,32.8373283333333,3472,0.993342503572766,4,1,2,32.788993249867,627.492784568386,,,7311
3473,32.7548283333333,32.77138,3473,0.993288554697602,3,1,2,32.7644661076369,819.593614646511,,,20492
3474,32.7548283333333,33.130045,3474,0.99563782861065,55,1,2,32.9052535824372,566.509752341824,,,46032
3475,32.7365133333333,32.8101633333333,3475,0.999064372717602,3,1,2,32.7696367073753,414.33598525198,,,7182
3476,32.763995,32.8196616666667,3476,0.999359630685949,3,1,2,32.7908126968522,852.580370017605,,,15202
3477,32.8005033333333,32.8911616666667,3477,0.955487595736695,8,1,2,32.8424460936026,495.413499900418,,,12774
3478,32.77138,32.8998283333333,3478,0.98605157326045,10,1,2,32.8339119750548,488.142656394558,,,16567
3479,32.8005033333333,32.871995,3479,0.996812864763576,9,1,2,32.8372816194127,775.567064353543,,,27820
3480,32.8101633333333,32.9915066666667,3480,0.996647165324235,21,1,2,32.8973414447583,506.133073875027,,,29480
3481,32.8101633333333,32.8456633333333,3481,0.998956019655791,4,1,2,32.8315389864585,468.345232078152,,,7532
3482,32.85433,32.9915066666667,3482,0.999954491919536,16,1,2,32.9196301739377,803.598497459011,,,33370
3483,32.863495,32.9736616666667,3483,0.99579081255139,8,1,2,32.9208615953171,412.337389060574,,,6497
3484,32.871995,32.963495,3484,0.996045572003175,11,1,2,32.9137824851129,731.540758201199,,,28130
3485,32.871995,33.175495,3485,0.985694600963647,28,1,2,33.0118132059399,521.590440818386,,,8915
3486,32.880995,33.1111766666667,3486,0.992128664117353,12,1,2,33.0040285053544,430.38041884573,,,6207
3487,32.8911616666667,32.9541616666667,3487,0.996814790789787,7,1,2,32.9229924644985,808.553209373074,,,16018
3488,32.8911616666667,32.936995,3488,0.995543451970796,3,1,2,32.9139380376669,410.358324119168,,,6739
3489,32.9099966666667,35.5240066666667,3489,0.999627538305764,364,1,2,33.9101609932755,384.285387107449,,,58635
3490,32.9099966666667,33.0271616666667,3490,0.976320308232146,9,1,2,32.9717075782419,468.344987937527,,,8400
3491,32.936995,33.0271616666667,3491,0.994001749585205,11,1,2,32.9841459954172,687.514452048855,,,30088
3492,32.880995,32.9915066666667,3492,0.956845740909811,8,1,2,32.9410355108065,624.569933005886,,,9769
3493,32.9268583333333,33.776215,3493,0.999645813842521,49,1,2,33.3363238222811,530.470872947292,,,6684
3494,32.9541616666667,33.9221633333333,3494,0.999535552254328,61,1,2,33.4564408795251,470.397447654324,,,8907
3495,32.9736616666667,33.1480433333333,3495,0.997366883843365,20,1,2,33.0604903840608,759.572130271511,,,34688
3496,32.936995,32.9915066666667,3496,0.974108810539292,3,1,2,32.9627406743311,546.501817771511,,,6992
3497,32.9736616666667,34.1370133333333,3497,0.994045554001811,138,1,2,33.466767286764,568.525743552761,,,12057
3498,33.00068,33.1571816666667,3498,0.994178452671843,15,1,2,33.0646092212214,643.487901755886,,,37214
3499,33.00068,33.19335,3499,0.979864460595718,21,1,2,33.0925271413505,554.509203025417,,,11985
3500,33.00068,33.0366616666667,3500,0.999498316186702,3,1,2,33.0208835812495,500.370103904324,,,5905
3501,32.98233,33.1213283333333,3501,0.988784184570025,5,1,2,33.0617433699323,414.335924216824,,,5343
3502,33.00068,33.1571816666667,3502,0.960187570379282,7,1,2,33.0800836009783,642.580858298855,,,10798
3503,33.018495,33.1036616666667,3503,0.99999955944617,10,1,2,33.0572998710013,764.527269431667,,,17250
3504,33.0086666666667,34.0880216666667,3504,0.998295016396969,123,1,2,33.4140154326464,555.435228416043,,,46216
3505,32.98233,33.045495,3505,0.962444784757563,3,1,2,33.0131080362393,560.480760642605,,,4805
3506,33.0086666666667,33.1403283333333,3506,0.995973003296078,7,1,2,33.075149871111,410.359148093777,,,6648
3507,33.045495,33.8241633333333,3507,0.988249979229218,63,1,2,33.3678392279694,624.551378318386,,,29390
3508,33.045495,33.2378333333333,3508,0.972001724016534,8,1,2,33.1236601555266,662.446947166043,,,9703
3509,33.045495,33.08417,3509,0.99975524206714,4,1,2,33.0671561879537,626.460130759793,,,7529
3510,33.0648283333333,33.0933366666667,3510,0.990179184519243,3,1,2,33.0806498020094,546.501634666043,,,4254
3511,33.0749966666667,33.1036616666667,3511,0.998429332051903,3,1,2,33.0902653505617,500.36967665823,,,6804
3512,33.0271616666667,33.1036616666667,3512,0.998357150197453,3,1,2,33.0725147254085,546.394456931668,,,7482
3513,33.045495,33.1213283333333,3513,0.996236535231762,4,1,2,33.0856588769213,412.317949363308,,,10968
3514,33.0933366666667,33.2005316666667,3514,0.996756076959859,13,1,2,33.1487669457262,599.46147353323,,,52594
3515,33.1036616666667,33.2005316666667,3515,0.993836776471254,5,1,2,33.1438646502146,514.364000388699,,,14678
3516,33.1111766666667,33.3011783333333,3516,0.997422290256714,22,1,2,33.2105120771351,715.545763084011,,,45149
3517,33.1571816666667,33.3574966666667,3517,0.968609278728317,10,1,2,33.2516441265962,546.501268455105,,,8273
3518,33.1480433333333,33.25783,3518,0.992623003696513,5,1,2,33.2150034428831,468.345171042996,,,7608
3519,33.130045,33.3208283333333,3519,0.995197847326784,28,1,2,33.2276143148935,560.390489646511,,,18692
3520,33.1653283333333,33.6435266666667,3520,0.999415359632383,24,1,2,33.397880746481,430.380327292996,,,6398
3521,33.175495,33.25783,3521,0.999870534321765,10,1,2,33.2155655714718,720.50053603323,,,20561
3522,33.1571816666667,33.2661616666667,3522,0.995099617653217,4,1,2,33.2075594037486,452.368486472683,,,9026
3523,33.1653283333333,33.340175,3523,0.998151849089878,8,1,2,33.2478906846584,438.351457664089,,,11030
3524,33.1841616666667,33.25783,3524,0.994322302553266,4,1,2,33.2307828755648,500.370439597683,,,7460
3525,33.2476616666667,33.3968283333333,3525,0.996696669804284,15,1,2,33.3206296167356,494.381334373074,,,18711
3526,33.2661616666667,33.340175,3526,0.99213703549169,8,1,2,33.3019236831372,382.133775779324,,,11496
3527,33.2751616666667,33.455495,3527,0.995481035287995,15,1,2,33.3660617087096,654.491624900418,,,12982
3528,33.2751616666667,33.4158283333333,3528,0.997601980320479,14,1,2,33.3474561501336,484.105272361355,,,26084
3529,33.2661616666667,33.445995,3529,0.997312670227605,8,1,2,33.3387179544566,546.39457900198,,,5981
3530,33.25783,33.3116616666667,3530,0.996666156333157,4,1,2,33.2804384535657,554.509630271511,,,8435
3531,33.25783,33.3768283333333,3531,0.979936545776623,14,1,2,33.3165229923827,511.408617087918,,,50086
3532,33.25783,33.4834983333333,3532,0.995940694039499,24,1,2,33.3683259559443,671.518968650418,,,51234
3533,33.2751616666667,33.4158283333333,3533,0.994309938292531,9,1,2,33.3470123752901,462.301622459011,,,14518
3534,33.2661616666667,33.455495,3534,0.997620502675827,21,1,2,33.3559605527934,636.298692771511,,,50633
3535,33.25783,33.3116616666667,3535,0.999250742996993,3,1,2,33.2756245016525,596.465929099636,,,7209
3536,33.28435,33.3676616666667,3536,0.99655907260051,5,1,2,33.3202532266447,652.529161521511,,,7202
3537,33.293995,33.3968283333333,3537,0.986037972312796,10,1,2,33.3481745876548,462.123491355496,,,55739
3538,33.293995,33.4834983333333,3538,0.997559018297265,11,1,2,33.3893235095132,552.439561912136,,,12604
3539,33.293995,33.4158283333333,3539,0.997294193557351,8,1,2,33.3549662403826,446.108964988308,,,17836
3540,33.3116616666667,33.9428216666667,3540,0.908770154538765,53,1,2,33.593289078246,468.344743796902,,,6813
3541,33.330995,33.4056616666667,3541,0.998274118381183,8,1,2,33.3646303137559,653.325609275418,,,9690
3542,33.3493583333333,33.455495,3542,0.993448697770071,12,1,2,33.3995828093742,467.382433005886,,,29286
3543,33.340175,33.3768283333333,3543,0.980147134056018,5,1,2,33.3585178022618,676.474046775418,,,14735
3544,33.293995,33.4834983333333,3544,0.99596695817285,11,1,2,33.3835497404293,553.168870994168,,,14276
3545,33.3768283333333,33.4358283333333,3545,0.995140633469859,4,1,2,33.4003342494323,410.357591697293,,,4558
3546,33.340175,33.6616616666667,3546,0.969967808538661,21,1,2,33.5151011856075,631.609300681668,,,9025
3547,33.3968283333333,33.5128283333333,3547,0.999827055302724,7,1,2,33.457603938588,412.317369529324,,,9214
3548,33.4158283333333,33.4834983333333,3548,0.998905563614248,5,1,2,33.4524526106013,438.351244041043,,,9916
3549,33.4158283333333,33.455495,3549,0.990608768256625,3,1,2,33.4347382860349,540.439683982449,,,5910
3550,33.4255083333333,33.7095066666667,3550,0.99910272622156,30,1,2,33.5432220265461,627.492906638699,,,39795
3551,33.3968283333333,33.4756566666667,3551,0.9992135561946,6,1,2,33.4494767399161,566.454759666043,,,7836
3552,33.455495,33.6164983333333,3552,0.995300467735938,17,1,2,33.5292810310652,632.448106834011,,,13191
3553,33.4358283333333,33.4924966666667,3553,0.99572293291315,4,1,2,33.475794682013,544.449876853543,,,5627
3554,33.4924966666667,33.766995,3554,0.980806819596552,23,1,2,33.6322355190449,484.413347312527,,,6216
3555,33.5026616666667,33.6251716666667,3555,0.986372217023398,11,1,2,33.5577125847012,592.525621482449,,,6613
3556,33.4924966666667,33.63435,3556,0.996920835431141,11,1,2,33.5652017966602,546.502061912136,,,5103
3557,33.5318283333333,33.60733,3557,0.97648959682953,5,1,2,33.5777801507407,546.395006248074,,,5211
3558,33.569995,33.6806716666667,3558,0.988462224265405,7,1,2,33.6196158410362,438.351366111355,,,9850
3559,33.5511633333333,33.671495,3559,0.998432949517241,5,1,2,33.6040496106798,540.43950087698,,,5736
3560,33.579165,33.803715,3560,0.999848357411918,12,1,2,33.6795251957139,452.368455955105,,,6468
3561,33.5981616666667,33.813995,3561,0.999175508477974,15,1,2,33.6956709055095,566.43950087698,,,9497
3562,33.60733,33.8925466666667,3562,0.993990702178852,31,1,2,33.725380766099,583.466722556668,,,43720
3563,33.5981616666667,33.6251716666667,3563,0.987181644696335,3,1,2,33.6105494626472,487.296800681667,,,3896
3564,33.579165,33.6526966666667,3564,0.99454606880272,3,1,2,33.6179083754934,410.358293601589,,,5709
3565,33.6164983333333,33.671495,3565,0.926918828009798,3,1,2,33.6401030908697,662.446458884793,,,6962
3566,33.6435266666667,33.8731616666667,3566,0.949267236342079,19,1,2,33.7446698297486,529.361925193386,,,10414
3567,33.6435266666667,33.952995,3567,0.986208521219982,28,1,2,33.7949022344124,423.319780417996,,,9008
3568,33.6526966666667,34.277515,3568,0.99734074718526,58,1,2,33.8395239221798,424.370317527371,,,44577
3569,33.6526966666667,33.766995,3569,0.998964241250235,9,1,2,33.6997441363868,534.317796775418,,,6169
3570,33.6526966666667,33.689995,3570,0.998558838064848,3,1,2,33.6660884131575,414.335954734402,,,5771
3571,33.6616616666667,33.776215,3571,0.993205836873899,6,1,2,33.7227216034122,546.394029685574,,,4401
3572,33.689995,33.901705,3572,0.986644382984744,13,1,2,33.7847483478064,495.359819480496,,,8822
3573,33.689995,33.8731616666667,3573,0.999998241280448,10,1,2,33.7735173267809,537.155748435574,,,5719
3574,33.7186783333333,33.7278466666667,3574,0.999663597878194,4,1,2,33.7254458620316,544.450182029324,,,4502
3575,33.6806716666667,33.862995,3575,0.991803949263861,12,1,2,33.7792674922194,487.297441550808,,,4825
3576,33.6526966666667,33.7463433333333,3576,0.978068874915968,5,1,2,33.6985348320079,457.269395896511,,,4947
3577,33.70033,33.7278466666667,3577,0.943305668115054,3,1,2,33.712490829339,445.113420554714,,,3773
3578,33.7371733333333,33.776215,3578,0.999237747657478,3,1,2,33.7512829777053,464.281602927761,,,5956
3579,33.7463433333333,34.0880216666667,3579,0.998765078463732,33,1,2,33.8779670524613,554.509752341824,,,10089
3580,33.7371733333333,33.9428216666667,3580,0.999993121142807,10,1,2,33.8290186764274,410.358354636746,,,3999
3581,33.7095066666667,33.776215,3581,0.983522573826579,4,1,2,33.7523529296831,504.347490378933,,,3968
3582,33.7566633333333,33.8241633333333,3582,0.997555530396536,4,1,2,33.789103550911,522.270189353543,,,3324
3583,33.776215,35.1276833333333,3583,0.999365003845151,168,1,2,34.4671645027653,398.339494773464,,,9067
3584,33.7853766666667,33.813995,3584,0.957949858799252,3,1,2,33.7999065572683,810.600999900418,,,6144
3585,33.79455,39.995495,3585,0.999594347913403,1236,1,2,37.189301016669,412.259111472683,,,24244
3586,33.803715,34.2683283333333,3586,0.990853556679474,44,1,2,33.982645842879,539.440355369168,,,20118
3587,33.776215,34.2173283333333,3587,0.99577842816651,28,1,2,33.9116416190793,438.351884910183,,,5690
3588,33.776215,33.9998316666667,3588,0.952441232438556,21,2,3,33.8907879956851,859.761936324273,,,8555
3589,33.803715,34.1471616666667,3589,0.979869783902937,21,1,2,33.9453264420689,480.35893447073,,,7831
3590,33.8241633333333,33.8731616666667,3590,0.939901022469213,4,1,2,33.8471944878678,642.580736228542,,,5482
3591,33.8343333333333,34.0880216666667,3591,0.978486734458233,29,1,2,33.9938232953592,430.214067527371,,,16116
3592,33.803715,34.2878283333333,3592,0.98801651443631,43,1,2,34.0023098518815,463.36625868948,,,16625
3593,33.79455,34.2878283333333,3593,0.997782829861203,37,1,2,34.0286593916008,522.412950584011,,,6240
3594,33.8343333333333,33.932495,3594,0.999942556098574,7,1,2,33.8775946830949,552.439378806668,,,4414
3595,33.8343333333333,33.911995,3595,0.996274968918316,5,1,2,33.871380059269,553.169786521511,,,3259
3596,33.8538333333333,34.0479966666667,3596,0.942962045648582,16,2,3,33.9498843624502,863.755832808648,,,8303
3597,33.8731616666667,34.4870166666667,3597,0.998513398814989,58,1,2,34.1110009405705,402.182725974636,,,16691
3598,33.8731616666667,33.911995,3598,0.984911325855189,3,1,2,33.8887999801675,498.223314353543,,,2453
3599,33.8833283333333,34.2479966666667,3599,0.95568145981861,33,1,2,34.0324767399611,485.335222312527,,,7124
3600,33.8833283333333,34.2479966666667,3600,0.997281866270536,34,1,2,34.0220383437374,486.283586570339,,,11686
3601,33.8538333333333,34.2479966666667,3601,0.995636514673423,34,1,2,34.0533923962316,464.281053611355,,,3930
3602,33.8925466666667,34.3478283333333,3602,0.981055617827659,38,1,2,34.0433884875292,449.350420066433,,,16773
3603,33.901705,33.9428216666667,3603,0.999037551971714,4,1,2,33.923406352438,402.312517234402,,,3217
3604,33.862995,34.2071616666667,3604,0.998056750194166,25,1,2,34.0321853183255,444.229417869168,,,4968
3605,33.901705,33.9998316666667,3605,0.946103382584324,5,1,2,33.9573391055722,545.321641990261,,,3808
3606,33.9221633333333,33.9998316666667,3606,0.999966535913642,5,1,2,33.959217826217,462.407671042996,,,2606
3607,33.911995,33.932495,3607,0.970961944162083,3,1,2,33.9217572754109,493.26860243948,,,2321
3608,33.9221633333333,34.2071616666667,3608,0.976672782096523,20,1,2,34.0112764479805,434.317491599636,,,11393
3609,33.9221633333333,34.3376633333333,3609,0.998591716666346,40,1,2,34.0811703649862,502.260667869168,,,12421
3610,33.911995,34.127865,3610,0.992549178633687,20,1,2,34.024924256109,494.381670066433,,,6321
3611,33.9221633333333,34.1471616666667,3611,0.950478102039155,17,1,2,33.9943461964677,561.461229392605,,,5309
3612,33.911995,33.972365,3612,0.999895567046909,7,1,2,33.9383047428844,426.298326560574,,,3170
3613,33.9221633333333,34.2071616666667,3613,0.989412026537313,22,1,2,34.0528500514568,448.223650046902,,,3346
3614,33.932495,34.4571616666667,3614,0.962061092016859,68,1,2,34.1359440729696,391.149156638699,,,10495
3615,33.9428216666667,34.2683283333333,3615,0.974439135068943,23,1,2,34.050055331944,409.268724509793,,,9343
3616,33.9428216666667,39.995495,3616,0.967695658480439,603,1,2,37.1028000877758,609.177415916043,,,29043
3617,33.932495,34.4470166666667,3617,0.993273418565185,46,1,2,34.1434542104306,405.165025779324,,,14693
3618,33.8833283333333,33.9428216666667,3618,0.96061657397709,3,1,2,33.9190768734012,537.293565818386,,,2480
3619,33.9221633333333,34.1968666666667,3619,0.997163475874987,20,1,2,34.0569723834178,569.451341697293,,,2889
3620,33.9428216666667,34.108495,3620,0.996534413823939,10,1,2,34.0303252457621,504.096330710964,,,4350
3621,33.972365,34.4971616666667,3621,0.977701844236502,46,1,2,34.2347753936148,656.463243552761,,,9604
3622,33.9631616666667,34.2071616666667,3622,0.999795957246459,18,1,2,34.0578347509814,561.298021384792,,,3402
3623,33.9631616666667,34.0788283333333,3623,0.980617918767062,9,2,2,34.0257018362626,867.749973433648,,,4756
3624,33.972365,34.2581633333333,3624,0.999831744127042,31,1,2,34.1147242896064,377.133623191433,,,5985
3625,33.98152,39.995495,3625,0.995812625698923,604,1,2,37.3441239164428,461.139268943386,,,31124
3626,33.98152,39.995495,3626,0.997725488095854,636,1,2,37.3091649604125,446.109788962918,,,41920
3627,33.98152,34.2581633333333,3627,0.999711782711129,24,1,2,34.0978895681311,414.248125144558,,,8219
3628,33.98152,34.2071616666667,3628,0.993103858885901,19,1,2,34.0749561178769,505.376939841824,,,5265
3629,33.9428216666667,34.3081616666667,3629,0.998133397974404,33,1,2,34.0974906723759,389.151933738308,,,6991
3630,33.9428216666667,39.995495,3630,0.991232534647205,1080,1,2,37.3323079802302,414.029527732449,,,15773
3631,33.952995,34.517495,3631,0.999831191424486,55,1,2,34.1845889835103,418.160814353543,,,22969
3632,33.932495,34.4071816666667,3632,0.999269636705892,42,1,2,34.1531445018905,432.175859519558,,,21427
3633,33.9428216666667,33.98152,3633,0.982731452779847,3,1,2,33.9605208225827,434.209062644558,,,3021
3634,33.932495,33.9906766666667,3634,0.995689983539112,3,1,2,33.9564705126797,420.19194228323,,,2419
3635,33.952995,34.1370133333333,3635,0.991129153399485,9,1,2,34.036775064619,481.344835349636,,,2560
3636,33.9906766666667,34.0090333333333,3636,0.999995213104626,3,1,2,34.0000148975113,556.362108298855,,,2608
3637,33.9998316666667,34.227495,3637,0.977366563606278,16,1,2,34.1224927691543,409.159898826199,,,3894
3638,34.0090333333333,34.0479966666667,3638,0.990362737957688,3,1,2,34.0322689015415,453.187181541043,,,2552
3639,34.0374966666667,34.0983283333333,3639,0.999466566138362,5,1,2,34.0666106000896,546.286790916043,,,2651
3641,34.0090333333333,34.0983283333333,3641,0.97579221738419,5,1,2,34.0421224140875,575.477647849636,,,3340
3642,34.0090333333333,34.3979966666667,3642,0.998802758604938,23,1,2,34.1614325789732,611.174608298855,,,4356
3643,34.0374966666667,39.995495,3643,0.960906307169184,594,1,2,37.4175016660892,592.150682517605,,,22631
3644,34.0479966666667,39.995495,3644,0.98420814489179,581,1,2,37.2677910911691,576.119310447293,,,10867
3645,34.0181866666667,34.6265066666667,3645,0.999781277828028,57,1,2,34.3332104363752,522.106187888699,,,3622
3646,34.0181866666667,34.108495,3646,0.994494467233684,4,1,2,34.0630866178767,410.116808005886,,,2418
3647,33.98152,34.3081616666667,3647,0.992082687750536,29,1,2,34.132698247166,394.212907859402,,,2992
3648,33.98152,34.0880216666667,3648,0.993600705794917,11,1,2,34.0431905934262,429.880968162136,,,15414
3649,33.9631616666667,34.297995,3649,0.995733140457292,15,1,3,34.1091801879094,537.152238084011,,,4734
3650,33.9631616666667,34.0374966666667,3650,0.979580667425832,3,1,2,34.0017391418491,570.377183982449,,,2700
3651,34.0181866666667,34.3478283333333,3651,0.999941118921182,26,1,2,34.1483271700313,460.207140037136,,,6034
3652,33.9906766666667,34.3478283333333,3652,0.985218035233864,25,1,2,34.1743842342729,450.186388084011,,,4067
3653,34.0273383333333,39.995495,3653,0.994708919588851,597,1,2,37.3319705776959,427.884386130886,,,42765
3654,34.0090333333333,34.3671733333333,3654,0.986440589619849,25,1,2,34.1653728408842,385.195940085964,,,4964
3655,34.0374966666667,34.4378283333333,3655,0.999283529747662,29,1,2,34.1472118648808,383.243608542996,,,13182
3656,34.0581616666667,34.2878283333333,3656,0.995560050126011,13,1,2,34.1324448264458,386.303361960964,,,5014
3657,34.06833,34.1471616666667,3657,0.980835811940439,5,1,2,34.1060029532098,467.203294822293,,,2925
3658,34.0788283333333,34.297995,3658,0.999445559981649,11,1,2,34.1684335819365,500.317888328152,,,2706
3659,34.0581616666667,34.2683283333333,3659,0.999833724793824,13,1,2,34.1734388316937,480.131029197293,,,3990
3660,34.0581616666667,34.127865,3660,0.997429217434503,5,1,2,34.0899031879811,592.347642966824,,,2582
3661,34.06833,34.1968666666667,3661,0.999747874067065,9,1,2,34.1231510896585,510.359514304714,,,7448
3662,34.0374966666667,39.995495,3662,0.994288984808336,590,1,2,37.3416159468955,431.878038474636,,,64620
3663,34.0374966666667,34.127865,3663,0.9999917068021,6,1,2,34.0883984345556,496.342302390652,,,4591
3664,34.0880216666667,34.1876883333333,3664,0.99999976866595,6,1,2,34.1267380364918,395.143846580105,,,3648
3665,34.108495,34.2683283333333,3665,0.972462017922783,10,1,2,34.1895518917915,453.186388084011,,,2961
3666,34.1186616666667,34.4971616666667,3666,0.9951220533412,30,1,2,34.272228863292,426.20366103323,,,2798
3667,34.108495,34.2173283333333,3667,0.941415105771663,4,1,2,34.1431435071127,447.109300681668,,,1918
3668,34.0581616666667,34.2071616666667,3668,0.939122752108338,5,1,3,34.1353463061283,419.189713669949,,,2430
3669,34.0983283333333,34.1370133333333,3669,0.961939481460434,5,3,3,34.1190548884309,1289.64317914461,,,20459
3670,34.06833,34.2173283333333,3670,0.993074143162752,7,1,2,34.1357759550104,376.333971091824,,,2366
3671,34.0983283333333,39.995495,3671,0.993597616779452,638,1,2,37.3378100737024,433.874834128933,,,29078
3672,34.0983283333333,35.0056733333333,3672,0.975842645636063,74,1,2,34.5958613976445,683.196397849636,,,7761
3673,34.127865,34.1573283333333,3673,0.999996869104072,3,1,2,34.1373115423303,454.181444236355,,,1689
3674,34.1370133333333,34.2071616666667,3674,0.966312438332703,3,1,2,34.1577757172521,410.243883201199,,,2369
3675,34.127865,34.1968666666667,3675,0.99902400843729,3,1,2,34.158049122807,408.254411765652,,,1939
3676,34.127865,34.3776616666667,3676,0.990940367705133,19,2,2,34.2574624459198,911.75449003521,,,2983
3677,34.1471616666667,39.995495,3677,0.997242530518998,586,1,2,37.3461395489028,429.881029197292,,,82942
3678,34.1471616666667,34.1968666666667,3678,0.980674897884292,3,1,2,34.1737079093567,430.214586326199,,,8026
3679,34.1573283333333,34.2581633333333,3679,0.974346993774079,4,1,2,34.2130390483287,726.505724021511,,,3366
3680,34.1876883333333,34.4778283333333,3680,0.973964797709841,21,1,2,34.3024586439122,375.252092429714,,,4171
3681,34.1876883333333,34.3081616666667,3681,0.950790574231885,5,2,2,34.2466381627493,871.743625777398,,,3068
3682,34.2173283333333,34.9466616666667,3682,0.995506966322696,65,1,3,34.5645119714323,504.094834519558,,,3755
3683,34.2173283333333,34.2683283333333,3683,0.998844222415817,4,1,2,34.2400451641076,578.116014548855,,,2155
3684,34.1968666666667,34.277515,3684,0.948537757649999,4,1,3,34.23079804958,433.314194871121,,,2305
3685,34.1471616666667,34.1968666666667,3685,0.995914552353775,3,1,2,34.1720079350159,433.179613181667,,,4086
3686,34.127865,34.2071616666667,3686,0.998942158043567,3,1,2,34.1709339226618,423.175493308621,,,4629
3687,34.0880216666667,39.995495,3687,0.99801397105532,582,1,2,37.4336809745868,524.368883201199,,,19667
3688,34.1968666666667,34.2683283333333,3688,0.973136631746976,4,1,2,34.2248239440397,382.174730369167,,,1804
3689,34.2376616666667,34.417495,3689,0.996720437372834,7,1,2,34.3168100232718,403.206346580105,,,3236
3690,34.2683283333333,34.3776616666667,3690,0.986014780859193,8,2,2,34.3075419496754,915.751255171929,,,2769
3691,34.2683283333333,35.0981666666667,3691,0.979961558019182,68,1,2,34.7345231096315,666.169664451199,,,5313
3692,34.3081616666667,35.05683,3692,0.999437861127114,47,1,2,34.7142121966648,463.135667869167,,,6118
3693,34.3275183333333,39.995495,3693,0.997548425414566,538,1,2,37.3310891364672,393.339281150417,,,5369
3694,34.3376633333333,34.824995,3694,0.999137765684127,39,1,2,34.5933223941028,608.462572166043,,,3271
3695,34.3671733333333,34.92633,3695,0.989281808416534,46,1,2,34.6515864384099,426.371110984402,,,5174
3696,34.3275183333333,34.4870166666667,3696,0.999682512525634,9,1,2,34.4052118165628,413.053789207058,,,2426
3697,34.3376633333333,34.4870166666667,3697,0.921882132887649,5,2,3,34.4078290001399,1333.12875761334,,,3668
3698,34.3671733333333,34.427665,3698,0.994012033635335,5,1,2,34.4057999579404,685.194688865261,,,2535
3699,34.3878283333333,34.4971616666667,3699,0.999897002774646,5,1,2,34.4418904520004,386.139024802761,,,1636
3700,34.357995,38.0958283333333,3700,0.996017941178073,314,1,2,35.9356149531876,432.323686667996,,,15145
3701,34.3878283333333,34.6956666666667,3701,0.983209001343695,18,1,2,34.5141226940215,516.305101462917,,,3774
3702,34.427665,35.0158283333333,3702,0.993893493903019,64,1,2,34.6722866433565,376.177080222683,,,3555
3703,34.4470166666667,34.7853283333333,3703,0.998889316870456,21,1,2,34.6147766223671,416.026079246121,,,2708
3704,34.427665,35.0878283333333,3704,0.963340891625253,38,1,2,34.7657208470394,538.151322556668,,,2356
3705,34.427665,34.6763316666667,3705,0.995146391680168,11,1,2,34.546591107954,430.060777732449,,,1637
3706,34.4470166666667,34.6265066666667,3706,0.988168727533619,7,1,2,34.5362614871937,757.21586806448,,,2971
3707,34.4571616666667,34.6061883333333,3707,0.99725690755262,7,1,2,34.5367642650552,448.105638572293,,,2694
3708,34.4778283333333,34.517495,3708,0.963831152828259,3,1,2,34.5007571573277,549.21049697073,,,3426
3709,34.5073283333333,34.8558283333333,3709,0.906155715609986,24,1,2,34.6809130531407,435.871721335964,,,4704
3710,34.4571616666667,39.995495,3710,0.975065729043301,520,1,3,37.4402417660159,611.172074509793,,,5013
3711,34.4778283333333,34.7159983333333,3711,0.950854121829981,9,1,2,34.5793563007755,740.18998915823,,,2896
3712,34.4870166666667,35.066995,3712,0.984597893925195,49,1,3,34.8150050512783,594.146378709011,,,2840
3713,34.4673333333333,34.5073283333333,3713,0.964038368218418,3,1,2,34.4891536244762,612.168961716824,,,1752
3714,34.4870166666667,34.8956616666667,3714,0.999747012084506,26,1,2,34.6847279334083,685.194688865261,,,3549
3715,34.4971616666667,34.6956666666667,3715,0.988894670015395,13,1,2,34.5862301393621,628.431810447293,,,4460
